,Price,Area,Num_Rooms,Num_Halls,Location_Encoded,Floor_Encoded
2945,17500,115,3.0,1.0,17669.88416988417,18.0
2946,18500,100,3.0,1.0,18485.221674876848,0.0
2947,36000,190,4.0,1.0,36000.0,21.0
2948,13500,115,3.0,1.0,13661.904761904761,33.0
2949,17000,85,2.0,1.0,26196.83908045977,27.0
2950,27000,120,3.0,1.0,36896.33375474084,18.0
2951,24000,125,3.0,1.0,23984.615384615383,0.0
2952,33000,135,3.0,1.0,33000.0,18.0
2953,15000,100,3.0,1.0,17895.505617977527,27.0
2954,44000,150,3.0,1.0,44000.0,10.0
2955,49500,150,3.0,1.0,33058.29596412556,11.0
2956,39000,200,4.0,1.0,38472.906403940884,22.0
2957,36000,140,4.0,1.0,33058.29596412556,0.0
2958,35000,120,3.0,1.0,33058.29596412556,11.0
2959,25000,70,2.0,1.0,24990.04975124378,39.0
2960,40000,115,2.0,1.0,36896.33375474084,18.0
2961,28000,120,3.0,1.0,36896.33375474084,11.0
2962,26000,75,2.0,1.0,33058.29596412556,34.0
2963,26000,65,1.0,1.0,33058.29596412556,39.0
2964,48000,133,3.0,1.0,36896.33375474084,0.0
2965,20000,125,3.0,1.0,17895.505617977527,0.0
2966,30000,95,2.0,1.0,26196.83908045977,39.0
2967,17500,120,3.0,1.0,17511.95219123506,18.0
2968,24000,120,3.0,1.0,24028.34008097166,11.0
2969,17500,115,3.0,1.0,17669.88416988417,18.0
2970,18500,100,3.0,1.0,18485.221674876848,0.0
2971,36000,190,4.0,1.0,36000.0,21.0
2972,13500,115,3.0,1.0,13661.904761904761,33.0
2973,17000,85,2.0,1.0,26196.83908045977,27.0
2974,27000,120,3.0,1.0,36896.33375474084,18.0
2975,24000,125,3.0,1.0,23984.615384615383,0.0
2976,33000,135,3.0,1.0,33000.0,18.0
2977,15000,100,3.0,1.0,17895.505617977527,27.0
2978,44000,150,3.0,1.0,44000.0,10.0
2979,49500,150,3.0,1.0,33058.29596412556,11.0
2980,39000,200,4.0,1.0,38472.906403940884,22.0
2981,36000,140,4.0,1.0,33058.29596412556,0.0
2982,35000,120,3.0,1.0,33058.29596412556,11.0
2983,25000,70,2.0,1.0,24990.04975124378,39.0
2984,40000,115,2.0,1.0,36896.33375474084,18.0
2985,28000,120,3.0,1.0,36896.33375474084,11.0
2986,26000,75,2.0,1.0,33058.29596412556,34.0
2987,26000,65,1.0,1.0,33058.29596412556,39.0
2988,48000,133,3.0,1.0,36896.33375474084,0.0
2989,20000,125,3.0,1.0,17895.505617977527,0.0
2990,30000,95,2.0,1.0,26196.83908045977,39.0
2991,17500,120,3.0,1.0,17511.95219123506,18.0
2992,24000,120,3.0,1.0,24028.34008097166,11.0
2993,17500,115,3.0,1.0,17669.88416988417,18.0
2994,18500,100,3.0,1.0,18485.221674876848,0.0
2995,36000,190,4.0,1.0,36000.0,21.0
2996,13500,115,3.0,1.0,13661.904761904761,33.0
2997,17000,85,2.0,1.0,26196.83908045977,27.0
2998,27000,120,3.0,1.0,36896.33375474084,18.0
2999,24000,125,3.0,1.0,23984.615384615383,0.0
3000,33000,135,3.0,1.0,33000.0,18.0
3001,15000,100,3.0,1.0,17895.505617977527,27.0
3002,44000,150,3.0,1.0,44000.0,10.0
3003,49500,150,3.0,1.0,33058.29596412556,11.0
3004,39000,200,4.0,1.0,38472.906403940884,22.0
3005,36000,140,4.0,1.0,33058.29596412556,0.0
3006,35000,120,3.0,1.0,33058.29596412556,11.0
3007,25000,70,2.0,1.0,24990.04975124378,39.0
3008,40000,115,2.0,1.0,36896.33375474084,18.0
3009,28000,120,3.0,1.0,36896.33375474084,11.0
3010,26000,75,2.0,1.0,33058.29596412556,34.0
3011,26000,65,1.0,1.0,33058.29596412556,39.0
3012,48000,133,3.0,1.0,36896.33375474084,0.0
3013,20000,125,3.0,1.0,17895.505617977527,0.0
3014,30000,95,2.0,1.0,26196.83908045977,39.0
3015,17500,120,3.0,1.0,17511.95219123506,18.0
3016,24000,120,3.0,1.0,24028.34008097166,11.0
3017,17500,115,3.0,1.0,17669.88416988417,18.0
3018,18500,100,3.0,1.0,18485.221674876848,0.0
3019,36000,190,4.0,1.0,36000.0,21.0
3020,13500,115,3.0,1.0,13661.904761904761,33.0
3021,17000,85,2.0,1.0,26196.83908045977,27.0
3022,27000,120,3.0,1.0,36896.33375474084,18.0
3023,24000,125,3.0,1.0,23984.615384615383,0.0
3024,33000,135,3.0,1.0,33000.0,18.0
3025,15000,100,3.0,1.0,17895.505617977527,27.0
3026,44000,150,3.0,1.0,44000.0,10.0
3027,49500,150,3.0,1.0,33058.29596412556,11.0
3028,39000,200,4.0,1.0,38472.906403940884,22.0
3029,36000,140,4.0,1.0,33058.29596412556,0.0
3030,35000,120,3.0,1.0,33058.29596412556,11.0
3031,25000,70,2.0,1.0,24990.04975124378,39.0
3032,40000,115,2.0,1.0,36896.33375474084,18.0
3033,28000,120,3.0,1.0,36896.33375474084,11.0
3034,26000,75,2.0,1.0,33058.29596412556,34.0
3035,26000,65,1.0,1.0,33058.29596412556,39.0
3036,48000,133,3.0,1.0,36896.33375474084,0.0
3037,20000,125,3.0,1.0,17895.505617977527,0.0
3038,30000,95,2.0,1.0,26196.83908045977,39.0
3039,17500,120,3.0,1.0,17511.95219123506,18.0
3040,24000,120,3.0,1.0,24028.34008097166,11.0
3041,17500,115,3.0,1.0,17669.88416988417,18.0
3042,18500,100,3.0,1.0,18485.221674876848,0.0
3043,36000,190,4.0,1.0,36000.0,21.0
3044,13500,115,3.0,1.0,13661.904761904761,33.0
3045,17000,85,2.0,1.0,26196.83908045977,27.0
3046,27000,120,3.0,1.0,36896.33375474084,18.0
3047,24000,125,3.0,1.0,23984.615384615383,0.0
3048,33000,135,3.0,1.0,33000.0,18.0
3049,15000,100,3.0,1.0,17895.505617977527,27.0
3050,44000,150,3.0,1.0,44000.0,10.0
3051,49500,150,3.0,1.0,33058.29596412556,11.0
3052,39000,200,4.0,1.0,38472.906403940884,22.0
3053,36000,140,4.0,1.0,33058.29596412556,0.0
3054,35000,120,3.0,1.0,33058.29596412556,11.0
3055,25000,70,2.0,1.0,24990.04975124378,39.0
3056,40000,115,2.0,1.0,36896.33375474084,18.0
3057,28000,120,3.0,1.0,36896.33375474084,11.0
3058,26000,75,2.0,1.0,33058.29596412556,34.0
3059,26000,65,1.0,1.0,33058.29596412556,39.0
3060,48000,133,3.0,1.0,36896.33375474084,0.0
3061,20000,125,3.0,1.0,17895.505617977527,0.0
3062,30000,95,2.0,1.0,26196.83908045977,39.0
3063,17500,120,3.0,1.0,17511.95219123506,18.0
3064,24000,120,3.0,1.0,24028.34008097166,11.0
3065,17500,115,3.0,1.0,17669.88416988417,18.0
3066,18500,100,3.0,1.0,18485.221674876848,0.0
3067,36000,190,4.0,1.0,36000.0,21.0
3068,13500,115,3.0,1.0,13661.904761904761,33.0
3069,17000,85,2.0,1.0,26196.83908045977,27.0
3070,27000,120,3.0,1.0,36896.33375474084,18.0
3071,24000,125,3.0,1.0,23984.615384615383,0.0
3072,33000,135,3.0,1.0,33000.0,18.0
3073,15000,100,3.0,1.0,17895.505617977527,27.0
3074,44000,150,3.0,1.0,44000.0,10.0
3075,49500,150,3.0,1.0,33058.29596412556,11.0
3076,39000,200,4.0,1.0,38472.906403940884,22.0
3077,36000,140,4.0,1.0,33058.29596412556,0.0
3078,35000,120,3.0,1.0,33058.29596412556,11.0
3079,25000,70,2.0,1.0,24990.04975124378,39.0
3080,40000,115,2.0,1.0,36896.33375474084,18.0
3081,28000,120,3.0,1.0,36896.33375474084,11.0
3082,26000,75,2.0,1.0,33058.29596412556,34.0
3083,26000,65,1.0,1.0,33058.29596412556,39.0
3084,48000,133,3.0,1.0,36896.33375474084,0.0
3085,20000,125,3.0,1.0,17895.505617977527,0.0
3086,30000,95,2.0,1.0,26196.83908045977,39.0
3087,17500,120,3.0,1.0,17511.95219123506,18.0
3088,24000,120,3.0,1.0,24028.34008097166,11.0
3089,17500,115,3.0,1.0,17669.88416988417,18.0
3090,18500,100,3.0,1.0,18485.221674876848,0.0
3091,36000,190,4.0,1.0,36000.0,21.0
3092,13500,115,3.0,1.0,13661.904761904761,33.0
3093,17000,85,2.0,1.0,26196.83908045977,27.0
3094,27000,120,3.0,1.0,36896.33375474084,18.0
3095,24000,125,3.0,1.0,23984.615384615383,0.0
3096,33000,135,3.0,1.0,33000.0,18.0
3097,15000,100,3.0,1.0,17895.505617977527,27.0
3098,44000,150,3.0,1.0,44000.0,10.0
3099,49500,150,3.0,1.0,33058.29596412556,11.0
3100,39000,200,4.0,1.0,38472.906403940884,22.0
3101,36000,140,4.0,1.0,33058.29596412556,0.0
3102,35000,120,3.0,1.0,33058.29596412556,11.0
3103,25000,70,2.0,1.0,24990.04975124378,39.0
3104,40000,115,2.0,1.0,36896.33375474084,18.0
3105,28000,120,3.0,1.0,36896.33375474084,11.0
3106,26000,75,2.0,1.0,33058.29596412556,34.0
3107,26000,65,1.0,1.0,33058.29596412556,39.0
3108,48000,133,3.0,1.0,36896.33375474084,0.0
3109,20000,125,3.0,1.0,17895.505617977527,0.0
3110,30000,95,2.0,1.0,26196.83908045977,39.0
3111,17500,120,3.0,1.0,17511.95219123506,18.0
3112,24000,120,3.0,1.0,24028.34008097166,11.0
3113,17500,115,3.0,1.0,17669.88416988417,18.0
3114,18500,100,3.0,1.0,18485.221674876848,0.0
3115,36000,190,4.0,1.0,36000.0,21.0
3116,13500,115,3.0,1.0,13661.904761904761,33.0
3117,17000,85,2.0,1.0,26196.83908045977,27.0
3118,27000,120,3.0,1.0,36896.33375474084,18.0
3119,24000,125,3.0,1.0,23984.615384615383,0.0
3120,33000,135,3.0,1.0,33000.0,18.0
3121,15000,100,3.0,1.0,17895.505617977527,27.0
3122,44000,150,3.0,1.0,44000.0,10.0
3123,49500,150,3.0,1.0,33058.29596412556,11.0
3124,39000,200,4.0,1.0,38472.906403940884,22.0
3125,36000,140,4.0,1.0,33058.29596412556,0.0
3126,35000,120,3.0,1.0,33058.29596412556,11.0
3127,25000,70,2.0,1.0,24990.04975124378,39.0
3128,40000,115,2.0,1.0,36896.33375474084,18.0
3129,28000,120,3.0,1.0,36896.33375474084,11.0
3130,26000,75,2.0,1.0,33058.29596412556,34.0
3131,26000,65,1.0,1.0,33058.29596412556,39.0
3132,48000,133,3.0,1.0,36896.33375474084,0.0
3133,20000,125,3.0,1.0,17895.505617977527,0.0
3134,30000,95,2.0,1.0,26196.83908045977,39.0
3135,17500,120,3.0,1.0,17511.95219123506,18.0
3136,24000,120,3.0,1.0,24028.34008097166,11.0
3137,17500,115,3.0,1.0,17669.88416988417,18.0
3138,18500,100,3.0,1.0,18485.221674876848,0.0
3139,36000,190,4.0,1.0,36000.0,21.0
3140,13500,115,3.0,1.0,13661.904761904761,33.0
3141,17000,85,2.0,1.0,26196.83908045977,27.0
3142,27000,120,3.0,1.0,36896.33375474084,18.0
3143,24000,125,3.0,1.0,23984.615384615383,0.0
3144,33000,135,3.0,1.0,33000.0,18.0
3145,15000,100,3.0,1.0,17895.505617977527,27.0
3146,44000,150,3.0,1.0,44000.0,10.0
3147,49500,150,3.0,1.0,33058.29596412556,11.0
3148,39000,200,4.0,1.0,38472.906403940884,22.0
3149,36000,140,4.0,1.0,33058.29596412556,0.0
3150,35000,120,3.0,1.0,33058.29596412556,11.0
3151,25000,70,2.0,1.0,24990.04975124378,39.0
3152,40000,115,2.0,1.0,36896.33375474084,18.0
3153,28000,120,3.0,1.0,36896.33375474084,11.0
3154,26000,75,2.0,1.0,33058.29596412556,34.0
3155,26000,65,1.0,1.0,33058.29596412556,39.0
3156,48000,133,3.0,1.0,36896.33375474084,0.0
3157,20000,125,3.0,1.0,17895.505617977527,0.0
3158,30000,95,2.0,1.0,26196.83908045977,39.0
3159,17500,120,3.0,1.0,17511.95219123506,18.0
3160,24000,120,3.0,1.0,24028.34008097166,11.0
3161,17500,115,3.0,1.0,17669.88416988417,18.0
3162,18500,100,3.0,1.0,18485.221674876848,0.0
3163,36000,190,4.0,1.0,36000.0,21.0
3164,13500,115,3.0,1.0,13661.904761904761,33.0
3165,17000,85,2.0,1.0,26196.83908045977,27.0
3166,27000,120,3.0,1.0,36896.33375474084,18.0
3167,24000,125,3.0,1.0,23984.615384615383,0.0
3168,33000,135,3.0,1.0,33000.0,18.0
3169,15000,100,3.0,1.0,17895.505617977527,27.0
3170,44000,150,3.0,1.0,44000.0,10.0
3171,49500,150,3.0,1.0,33058.29596412556,11.0
3172,39000,200,4.0,1.0,38472.906403940884,22.0
3173,36000,140,4.0,1.0,33058.29596412556,0.0
3174,35000,120,3.0,1.0,33058.29596412556,11.0
3175,25000,70,2.0,1.0,24990.04975124378,39.0
3176,40000,115,2.0,1.0,36896.33375474084,18.0
3177,28000,120,3.0,1.0,36896.33375474084,11.0
3178,26000,75,2.0,1.0,33058.29596412556,34.0
3179,26000,65,1.0,1.0,33058.29596412556,39.0
3180,48000,133,3.0,1.0,36896.33375474084,0.0
3181,20000,125,3.0,1.0,17895.505617977527,0.0
3182,30000,95,2.0,1.0,26196.83908045977,39.0
3183,17500,120,3.0,1.0,17511.95219123506,18.0
3184,24000,120,3.0,1.0,24028.34008097166,11.0
3185,17500,115,3.0,1.0,17669.88416988417,18.0
3186,18500,100,3.0,1.0,18485.221674876848,0.0
3187,36000,190,4.0,1.0,36000.0,21.0
3188,13500,115,3.0,1.0,13661.904761904761,33.0
3189,17000,85,2.0,1.0,26196.83908045977,27.0
3190,27000,120,3.0,1.0,36896.33375474084,18.0
3191,24000,125,3.0,1.0,23984.615384615383,0.0
3192,33000,135,3.0,1.0,33000.0,18.0
3193,15000,100,3.0,1.0,17895.505617977527,27.0
3194,44000,150,3.0,1.0,44000.0,10.0
3195,49500,150,3.0,1.0,33058.29596412556,11.0
3196,39000,200,4.0,1.0,38472.906403940884,22.0
3197,36000,140,4.0,1.0,33058.29596412556,0.0
3198,35000,120,3.0,1.0,33058.29596412556,11.0
3199,25000,70,2.0,1.0,24990.04975124378,39.0
3200,40000,115,2.0,1.0,36896.33375474084,18.0
3201,28000,120,3.0,1.0,36896.33375474084,11.0
3202,26000,75,2.0,1.0,33058.29596412556,34.0
3203,26000,65,1.0,1.0,33058.29596412556,39.0
3204,48000,133,3.0,1.0,36896.33375474084,0.0
3205,20000,125,3.0,1.0,17895.505617977527,0.0
3206,30000,95,2.0,1.0,26196.83908045977,39.0
3207,17500,120,3.0,1.0,17511.95219123506,18.0
3208,24000,120,3.0,1.0,24028.34008097166,11.0
3209,17500,115,3.0,1.0,17669.88416988417,18.0
3210,18500,100,3.0,1.0,18485.221674876848,0.0
3211,36000,190,4.0,1.0,36000.0,21.0
3212,13500,115,3.0,1.0,13661.904761904761,33.0
3213,17000,85,2.0,1.0,26196.83908045977,27.0
3214,27000,120,3.0,1.0,36896.33375474084,18.0
3215,24000,125,3.0,1.0,23984.615384615383,0.0
3216,33000,135,3.0,1.0,33000.0,18.0
3217,15000,100,3.0,1.0,17895.505617977527,27.0
3218,44000,150,3.0,1.0,44000.0,10.0
3219,49500,150,3.0,1.0,33058.29596412556,11.0
3220,39000,200,4.0,1.0,38472.906403940884,22.0
3221,36000,140,4.0,1.0,33058.29596412556,0.0
3222,35000,120,3.0,1.0,33058.29596412556,11.0
3223,25000,70,2.0,1.0,24990.04975124378,39.0
3224,40000,115,2.0,1.0,36896.33375474084,18.0
3225,28000,120,3.0,1.0,36896.33375474084,11.0
3226,26000,75,2.0,1.0,33058.29596412556,34.0
3227,26000,65,1.0,1.0,33058.29596412556,39.0
3228,48000,133,3.0,1.0,36896.33375474084,0.0
3229,20000,125,3.0,1.0,17895.505617977527,0.0
3230,30000,95,2.0,1.0,26196.83908045977,39.0
3231,17500,120,3.0,1.0,17511.95219123506,18.0
3232,24000,120,3.0,1.0,24028.34008097166,11.0
3233,17500,115,3.0,1.0,17669.88416988417,18.0
3234,18500,100,3.0,1.0,18485.221674876848,0.0
3235,36000,190,4.0,1.0,36000.0,21.0
3236,13500,115,3.0,1.0,13661.904761904761,33.0
3237,17000,85,2.0,1.0,26196.83908045977,27.0
3238,27000,120,3.0,1.0,36896.33375474084,18.0
3239,24000,125,3.0,1.0,23984.615384615383,0.0
3240,33000,135,3.0,1.0,33000.0,18.0
3241,15000,100,3.0,1.0,17895.505617977527,27.0
3242,44000,150,3.0,1.0,44000.0,10.0
3243,49500,150,3.0,1.0,33058.29596412556,11.0
3244,39000,200,4.0,1.0,38472.906403940884,22.0
3245,36000,140,4.0,1.0,33058.29596412556,0.0
3246,35000,120,3.0,1.0,33058.29596412556,11.0
3247,25000,70,2.0,1.0,24990.04975124378,39.0
3248,40000,115,2.0,1.0,36896.33375474084,18.0
3249,28000,120,3.0,1.0,36896.33375474084,11.0
3250,26000,75,2.0,1.0,33058.29596412556,34.0
3251,26000,65,1.0,1.0,33058.29596412556,39.0
3252,48000,133,3.0,1.0,36896.33375474084,0.0
3253,20000,125,3.0,1.0,17895.505617977527,0.0
3254,30000,95,2.0,1.0,26196.83908045977,39.0
3255,17500,120,3.0,1.0,17511.95219123506,18.0
3256,24000,120,3.0,1.0,24028.34008097166,11.0
3257,17500,115,3.0,1.0,17669.88416988417,18.0
3258,18500,100,3.0,1.0,18485.221674876848,0.0
3259,36000,190,4.0,1.0,36000.0,21.0
3260,13500,115,3.0,1.0,13661.904761904761,33.0
3261,17000,85,2.0,1.0,26196.83908045977,27.0
3262,27000,120,3.0,1.0,36896.33375474084,18.0
3263,24000,125,3.0,1.0,23984.615384615383,0.0
3264,33000,135,3.0,1.0,33000.0,18.0
3265,15000,100,3.0,1.0,17895.505617977527,27.0
3266,44000,150,3.0,1.0,44000.0,10.0
3267,49500,150,3.0,1.0,33058.29596412556,11.0
3268,39000,200,4.0,1.0,38472.906403940884,22.0
3269,36000,140,4.0,1.0,33058.29596412556,0.0
3270,35000,120,3.0,1.0,33058.29596412556,11.0
3271,25000,70,2.0,1.0,24990.04975124378,39.0
3272,40000,115,2.0,1.0,36896.33375474084,18.0
3273,28000,120,3.0,1.0,36896.33375474084,11.0
3274,26000,75,2.0,1.0,33058.29596412556,34.0
3275,26000,65,1.0,1.0,33058.29596412556,39.0
3276,48000,133,3.0,1.0,36896.33375474084,0.0
3277,20000,125,3.0,1.0,17895.505617977527,0.0
3278,30000,95,2.0,1.0,26196.83908045977,39.0
3279,17500,120,3.0,1.0,17511.95219123506,18.0
3280,24000,120,3.0,1.0,24028.34008097166,11.0
3281,17500,115,3.0,1.0,17669.88416988417,18.0
3282,18500,100,3.0,1.0,18485.221674876848,0.0
3283,36000,190,4.0,1.0,36000.0,21.0
3284,13500,115,3.0,1.0,13661.904761904761,33.0
3285,17000,85,2.0,1.0,26196.83908045977,27.0
3286,27000,120,3.0,1.0,36896.33375474084,18.0
3287,24000,125,3.0,1.0,23984.615384615383,0.0
3288,33000,135,3.0,1.0,33000.0,18.0
3289,15000,100,3.0,1.0,17895.505617977527,27.0
3290,44000,150,3.0,1.0,44000.0,10.0
3291,49500,150,3.0,1.0,33058.29596412556,11.0
3292,39000,200,4.0,1.0,38472.906403940884,22.0
3293,36000,140,4.0,1.0,33058.29596412556,0.0
3294,35000,120,3.0,1.0,33058.29596412556,11.0
3295,25000,70,2.0,1.0,24990.04975124378,39.0
3296,40000,115,2.0,1.0,36896.33375474084,18.0
3297,28000,120,3.0,1.0,36896.33375474084,11.0
3298,26000,75,2.0,1.0,33058.29596412556,34.0
3299,26000,65,1.0,1.0,33058.29596412556,39.0
3300,48000,133,3.0,1.0,36896.33375474084,0.0
3301,20000,125,3.0,1.0,17895.505617977527,0.0
3302,30000,95,2.0,1.0,26196.83908045977,39.0
3303,17500,120,3.0,1.0,17511.95219123506,18.0
3304,24000,120,3.0,1.0,24028.34008097166,11.0
3305,17500,115,3.0,1.0,17669.88416988417,18.0
3306,18500,100,3.0,1.0,18485.221674876848,0.0
3307,36000,190,4.0,1.0,36000.0,21.0
3308,13500,115,3.0,1.0,13661.904761904761,33.0
3309,17000,85,2.0,1.0,26196.83908045977,27.0
3310,27000,120,3.0,1.0,36896.33375474084,18.0
3311,24000,125,3.0,1.0,23984.615384615383,0.0
3312,33000,135,3.0,1.0,33000.0,18.0
3313,15000,100,3.0,1.0,17895.505617977527,27.0
3314,44000,150,3.0,1.0,44000.0,10.0
3315,49500,150,3.0,1.0,33058.29596412556,11.0
3316,39000,200,4.0,1.0,38472.906403940884,22.0
3317,36000,140,4.0,1.0,33058.29596412556,0.0
3318,35000,120,3.0,1.0,33058.29596412556,11.0
3319,25000,70,2.0,1.0,24990.04975124378,39.0
3320,40000,115,2.0,1.0,36896.33375474084,18.0
3321,28000,120,3.0,1.0,36896.33375474084,11.0
3322,26000,75,2.0,1.0,33058.29596412556,34.0
3323,26000,65,1.0,1.0,33058.29596412556,39.0
3324,48000,133,3.0,1.0,36896.33375474084,0.0
3325,20000,125,3.0,1.0,17895.505617977527,0.0
3326,30000,95,2.0,1.0,26196.83908045977,39.0
3327,17500,120,3.0,1.0,17511.95219123506,18.0
3328,24000,120,3.0,1.0,24028.34008097166,11.0
3329,17500,115,3.0,1.0,17669.88416988417,18.0
3330,18500,100,3.0,1.0,18485.221674876848,0.0
3331,36000,190,4.0,1.0,36000.0,21.0
3332,13500,115,3.0,1.0,13661.904761904761,33.0
3333,17000,85,2.0,1.0,26196.83908045977,27.0
3334,27000,120,3.0,1.0,36896.33375474084,18.0
3335,24000,125,3.0,1.0,23984.615384615383,0.0
3336,33000,135,3.0,1.0,33000.0,18.0
3337,15000,100,3.0,1.0,17895.505617977527,27.0
3338,44000,150,3.0,1.0,44000.0,10.0
3339,49500,150,3.0,1.0,33058.29596412556,11.0
3340,39000,200,4.0,1.0,38472.906403940884,22.0
3341,36000,140,4.0,1.0,33058.29596412556,0.0
3342,35000,120,3.0,1.0,33058.29596412556,11.0
3343,25000,70,2.0,1.0,24990.04975124378,39.0
3344,40000,115,2.0,1.0,36896.33375474084,18.0
3345,28000,120,3.0,1.0,36896.33375474084,11.0
3346,26000,75,2.0,1.0,33058.29596412556,34.0
3347,26000,65,1.0,1.0,33058.29596412556,39.0
3348,48000,133,3.0,1.0,36896.33375474084,0.0
3349,20000,125,3.0,1.0,17895.505617977527,0.0
3350,30000,95,2.0,1.0,26196.83908045977,39.0
3351,17500,120,3.0,1.0,17511.95219123506,18.0
3352,24000,120,3.0,1.0,24028.34008097166,11.0
3353,17500,115,3.0,1.0,17669.88416988417,18.0
3354,18500,100,3.0,1.0,18485.221674876848,0.0
3355,36000,190,4.0,1.0,36000.0,21.0
3356,13500,115,3.0,1.0,13661.904761904761,33.0
3357,17000,85,2.0,1.0,26196.83908045977,27.0
3358,27000,120,3.0,1.0,36896.33375474084,18.0
3359,24000,125,3.0,1.0,23984.615384615383,0.0
3360,33000,135,3.0,1.0,33000.0,18.0
3361,15000,100,3.0,1.0,17895.505617977527,27.0
3362,44000,150,3.0,1.0,44000.0,10.0
3363,49500,150,3.0,1.0,33058.29596412556,11.0
3364,39000,200,4.0,1.0,38472.906403940884,22.0
3365,36000,140,4.0,1.0,33058.29596412556,0.0
3366,35000,120,3.0,1.0,33058.29596412556,11.0
3367,25000,70,2.0,1.0,24990.04975124378,39.0
3368,40000,115,2.0,1.0,36896.33375474084,18.0
3369,28000,120,3.0,1.0,36896.33375474084,11.0
3370,26000,75,2.0,1.0,33058.29596412556,34.0
3371,26000,65,1.0,1.0,33058.29596412556,39.0
3372,48000,133,3.0,1.0,36896.33375474084,0.0
3373,20000,125,3.0,1.0,17895.505617977527,0.0
3374,30000,95,2.0,1.0,26196.83908045977,39.0
3375,17500,120,3.0,1.0,17511.95219123506,18.0
3376,24000,120,3.0,1.0,24028.34008097166,11.0
3377,17500,115,3.0,1.0,17669.88416988417,18.0
3378,18500,100,3.0,1.0,18485.221674876848,0.0
3379,36000,190,4.0,1.0,36000.0,21.0
3380,13500,115,3.0,1.0,13661.904761904761,33.0
3381,17000,85,2.0,1.0,26196.83908045977,27.0
3382,27000,120,3.0,1.0,36896.33375474084,18.0
3383,24000,125,3.0,1.0,23984.615384615383,0.0
3384,33000,135,3.0,1.0,33000.0,18.0
3385,15000,100,3.0,1.0,17895.505617977527,27.0
3386,44000,150,3.0,1.0,44000.0,10.0
3387,49500,150,3.0,1.0,33058.29596412556,11.0
3388,39000,200,4.0,1.0,38472.906403940884,22.0
3389,36000,140,4.0,1.0,33058.29596412556,0.0
3390,35000,120,3.0,1.0,33058.29596412556,11.0
3391,25000,70,2.0,1.0,24990.04975124378,39.0
3392,40000,115,2.0,1.0,36896.33375474084,18.0
3393,28000,120,3.0,1.0,36896.33375474084,11.0
3394,26000,75,2.0,1.0,33058.29596412556,34.0
3395,26000,65,1.0,1.0,33058.29596412556,39.0
3396,48000,133,3.0,1.0,36896.33375474084,0.0
3397,20000,125,3.0,1.0,17895.505617977527,0.0
3398,30000,95,2.0,1.0,26196.83908045977,39.0
3399,17500,120,3.0,1.0,17511.95219123506,18.0
3400,24000,120,3.0,1.0,24028.34008097166,11.0
3401,17500,115,3.0,1.0,17669.88416988417,18.0
3402,18500,100,3.0,1.0,18485.221674876848,0.0
3403,36000,190,4.0,1.0,36000.0,21.0
3404,13500,115,3.0,1.0,13661.904761904761,33.0
3405,17000,85,2.0,1.0,26196.83908045977,27.0
3406,27000,120,3.0,1.0,36896.33375474084,18.0
3407,24000,125,3.0,1.0,23984.615384615383,0.0
3408,33000,135,3.0,1.0,33000.0,18.0
3409,15000,100,3.0,1.0,17895.505617977527,27.0
3410,44000,150,3.0,1.0,44000.0,10.0
3411,49500,150,3.0,1.0,33058.29596412556,11.0
3412,39000,200,4.0,1.0,38472.906403940884,22.0
3413,36000,140,4.0,1.0,33058.29596412556,0.0
3414,35000,120,3.0,1.0,33058.29596412556,11.0
3415,25000,70,2.0,1.0,24990.04975124378,39.0
3416,40000,115,2.0,1.0,36896.33375474084,18.0
3417,28000,120,3.0,1.0,36896.33375474084,11.0
3418,26000,75,2.0,1.0,33058.29596412556,34.0
3419,26000,65,1.0,1.0,33058.29596412556,39.0
3420,48000,133,3.0,1.0,36896.33375474084,0.0
3421,20000,125,3.0,1.0,17895.505617977527,0.0
3422,30000,95,2.0,1.0,26196.83908045977,39.0
3423,17500,120,3.0,1.0,17511.95219123506,18.0
3424,24000,120,3.0,1.0,24028.34008097166,11.0
3425,17500,115,3.0,1.0,17669.88416988417,18.0
3426,18500,100,3.0,1.0,18485.221674876848,0.0
3427,36000,190,4.0,1.0,36000.0,21.0
3428,13500,115,3.0,1.0,13661.904761904761,33.0
3429,17000,85,2.0,1.0,26196.83908045977,27.0
3430,27000,120,3.0,1.0,36896.33375474084,18.0
3431,24000,125,3.0,1.0,23984.615384615383,0.0
3432,33000,135,3.0,1.0,33000.0,18.0
3433,15000,100,3.0,1.0,17895.505617977527,27.0
3434,44000,150,3.0,1.0,44000.0,10.0
3435,49500,150,3.0,1.0,33058.29596412556,11.0
3436,39000,200,4.0,1.0,38472.906403940884,22.0
3437,36000,140,4.0,1.0,33058.29596412556,0.0
3438,35000,120,3.0,1.0,33058.29596412556,11.0
3439,25000,70,2.0,1.0,24990.04975124378,39.0
3440,40000,115,2.0,1.0,36896.33375474084,18.0
3441,28000,120,3.0,1.0,36896.33375474084,11.0
3442,26000,75,2.0,1.0,33058.29596412556,34.0
3443,26000,65,1.0,1.0,33058.29596412556,39.0
3444,48000,133,3.0,1.0,36896.33375474084,0.0
3445,20000,125,3.0,1.0,17895.505617977527,0.0
3446,30000,95,2.0,1.0,26196.83908045977,39.0
3447,17500,120,3.0,1.0,17511.95219123506,18.0
3448,24000,120,3.0,1.0,24028.34008097166,11.0
3449,17500,115,3.0,1.0,17669.88416988417,18.0
